Injured,MP,FG,FGA,FG%,2P,2PA,2P%,FT,FTA,TRB,AST,TOV,PTS,MP_total,PER,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,35,6,14.3,0.422,5.7,12.9,0.44,4.3,5.3,3.3,2,2,16.7,2206,12.8,0.102,0.367,2.1,5.6,10.8,1.2,0.6,25,1.1,1.4,2.5,0.054,-1.4,-1.3,-2.7,-0.4
0,35,9.2,19.6,0.467,7,13.1,0.536,6.1,7.1,4.1,6.8,4.1,26.6,2242,20.2,0.33,0.362,1.9,6.5,34.1,1.2,0.5,32.9,3.3,0.3,3.5,0.076,3.3,-2.3,1,1.7
0,35,8,17.8,0.448,5.5,10.3,0.533,2.7,3.7,7.2,3.7,3,21.2,2239,14.3,0.421,0.208,2.8,11.5,16.5,0.8,1.1,27.9,-1,1.9,0.9,0.019,-0.2,-1.5,-1.7,0.2
0,35,8.6,17.6,0.491,6.7,12.8,0.519,4.8,5.8,3.5,6.2,2.1,24,2379,21.2,0.269,0.328,1.8,5.6,28.7,1.3,0.6,27.2,6.9,1.8,8.7,0.175,4.4,-0.5,3.9,3.5
0,35,6.4,15.5,0.414,3.4,7.7,0.445,2.5,2.9,2.7,2,1,18.3,2448,14.7,0.502,0.188,1.1,4.2,8.8,2.5,0.8,21.8,3.1,2.5,5.6,0.11,-0.1,0.3,0.2,1.3
0,35,7.5,14.9,0.508,7.5,14.7,0.51,3.8,4.7,7.6,2.3,2,18.9,2451,20.4,0.009,0.314,7.6,13.1,12.7,1.5,2.1,25.8,4.4,3.4,7.8,0.152,2.2,0.6,2.8,3
0,35,5.3,12.5,0.426,3.3,6.8,0.492,2.3,2.7,6.1,5.8,2.9,14.9,2448,15.6,0.457,0.22,2.4,9.6,26.9,1.3,1.4,21.4,2,2.9,5,0.097,1.1,0.1,1.2,2
0,35,5.1,12.3,0.415,4,9.3,0.427,2.7,3.3,3.6,3.5,1.9,14,2554,12.8,0.244,0.267,1.2,6.1,17.5,1.5,0.9,20.9,0.9,3.4,4.3,0.081,-0.9,0.7,-0.3,1.1
0,35,6.4,13.8,0.459,4.6,9.7,0.473,3.8,4.6,3.6,3.4,2,18.2,2552,16,0.297,0.332,1.4,5.8,16.9,0.7,0.1,23.3,4.3,1,5.3,0.099,1.4,-1.6,-0.2,1.1
0,35,2.5,5.5,0.453,2.5,5.4,0.456,1.4,3.5,10.7,2.4,1.3,6.4,2697,14.6,0.012,0.63,12.9,17.4,9.9,2.1,4.6,10.6,1.6,6.6,8.2,0.146,0.1,3.3,3.4,3.7
0,35,5.6,11.8,0.473,3.5,6.8,0.517,2.1,2.5,4,8.2,2.6,15.3,2694,18.2,0.428,0.209,2.5,6.3,34.1,2.4,1.6,19,5.2,1.8,7,0.125,2.7,-0.1,2.6,3.1
0,35,7.8,18.3,0.423,5.9,13.2,0.447,4.7,5.7,3.2,3.4,3.1,22.1,2730,14.6,0.283,0.308,1.8,5,16.3,1.3,0.6,28.6,1.3,0.6,2,0.035,0.3,-2.3,-1.9,0.1
0,35,6.8,15.9,0.425,4.8,10.8,0.443,5,5.9,5.4,2.6,2.6,20.5,2763,17.8,0.323,0.37,3.5,8.5,13,1.6,1.6,26.7,3.7,3.2,6.9,0.12,2.2,-0.1,2.1,2.9
0,35,6.5,13.7,0.47,4.3,8.5,0.505,2.1,2.6,2,3.8,1.7,17.1,2798,18.4,0.379,0.191,1.4,3.4,19.6,2,0.7,22.2,7.4,2.3,9.6,0.165,3.6,-0.2,3.3,3.7
0,35,6.7,14.3,0.47,5.2,10.2,0.509,2.3,2.9,6.2,1.2,1.5,17.2,2799,15.5,0.284,0.205,4.6,10.4,5.4,0.5,3,22.3,3.3,0.9,4.2,0.072,0.9,-1.7,-0.8,0.9
0,35,8.7,18,0.48,6.3,12.5,0.506,3.4,3.7,3.6,3.6,2.2,23,2796,19.9,0.305,0.204,2.4,5.7,18,1.3,1.2,27.5,6.2,1.4,7.6,0.131,3.4,-1.4,2,2.8
0,35,3.7,7.7,0.488,2.9,5.6,0.522,1.8,2.6,5.3,1.7,1.1,10.1,2839,14.7,0.266,0.335,7.1,9.2,8.2,1.8,3.2,13.7,4.6,4.5,9.1,0.153,0.8,1.8,2.6,3.3
0,35,6.5,13.9,0.467,4.2,8.7,0.486,2.6,2.8,3.4,4.1,2.2,17.8,2834,17.2,0.373,0.202,2.1,5.9,20.1,1.3,0.3,23.4,6.1,3.7,9.8,0.165,2.4,-0.1,2.3,3.1
0,35,4.2,6.3,0.676,4.2,6.3,0.676,2,4.6,13.6,0.9,1.5,10.4,2870,18.2,0,0.726,13.3,21.6,3.7,1.4,5.4,12.4,5.3,5.8,11.1,0.186,0.9,1.6,2.5,3.3
0,35.1,4.9,11.3,0.433,4,8.8,0.457,2.1,2.6,3.6,2.6,1.6,12.8,2702,11.5,0.221,0.229,2.1,5.9,13.1,1.5,0.9,18.5,0.4,1.7,2.1,0.037,-1.7,-0.6,-2.3,-0.2
0,35.1,8.3,17.5,0.475,7.7,15.5,0.494,3.6,4.9,10.1,2.1,2.3,20.8,1757,19.7,0.111,0.279,9.9,16.3,11.5,1.3,0.7,28.1,1.7,1.4,3,0.083,1.7,-1.6,0.1,0.9
0,35.1,5.8,15.3,0.382,2.4,6,0.397,3,3.7,3.4,7.5,2.9,18.2,2211,15.8,0.607,0.242,2,5.2,35.3,1.4,0.6,24.8,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4
0,35.1,9.1,19.1,0.477,7.3,13.6,0.539,5.2,7.2,3.5,7.2,3,25.2,2036,20.7,0.288,0.376,1.8,5.5,32.7,2.1,1.1,31,3.4,0.8,4.2,0.098,3.1,-1.3,1.8,2
0,35.1,9.8,19.4,0.507,6.4,11.1,0.571,4.4,5.1,5,4.9,3.5,27.4,2034,21.5,0.425,0.265,2,7.9,23.4,1.1,1.2,31,4,1.8,5.9,0.138,4.9,-0.8,4,3.1
0,35.1,4.8,11,0.433,3.8,8.5,0.45,2.2,2.5,2.5,6.5,2,12.7,2174,16.8,0.232,0.231,1.2,4.2,29.8,3.3,0.4,18.3,3.6,2.8,6.4,0.141,1,1.4,2.4,2.4
0,35.1,5.9,13.7,0.431,5,10.7,0.468,3.4,4.3,5.7,2.9,1.8,16,2213,15.2,0.22,0.312,5,9.2,14.6,1.5,0.3,22.3,2.2,2.3,4.5,0.098,0.6,-0.1,0.4,1.4
0,35.1,6.3,14.3,0.436,5,10.7,0.472,2.3,3.1,6.8,2.3,1.8,16,2390,17.8,0.255,0.218,5.1,11.3,12.1,1.4,3.8,23.4,3.1,3.1,6.2,0.125,1.5,0.8,2.3,2.6
0,35.1,6.1,12.3,0.492,5.7,11,0.514,3.1,5.2,7.2,2.4,2.3,15.6,2421,17.2,0.102,0.423,6.5,12.1,12.1,2.1,3.5,22.6,1.3,3.6,4.9,0.097,0.3,1.4,1.7,2.3
0,35.1,7,15.4,0.459,5.7,11.9,0.48,3.5,4.2,6.8,1.8,1.8,18.9,2455,20,0.222,0.273,6.5,11.7,9.2,1.8,1.7,25.2,5,3.8,8.8,0.173,2.7,0.4,3.1,3.2
0,35.1,7.9,18.2,0.434,6.4,13.8,0.463,4.6,5.6,7.7,4.2,2.4,21.8,2530,20.3,0.237,0.308,4.3,12,21.9,1.3,1.1,29.7,3.9,2.5,6.4,0.121,3.8,-0.5,3.3,3.4
0,35.1,9.3,19.7,0.473,6.9,13.6,0.505,4.1,4.6,3.2,5.8,2.5,25.2,2525,23,0.311,0.231,2.3,5,29.7,1.6,0.8,30.8,7.4,1.5,8.9,0.17,4.7,-1.3,3.4,3.4
0,35.1,6.4,16.5,0.386,4.3,10,0.432,2.5,3,3.5,5.1,2.4,17.3,2811,15.9,0.395,0.182,1.7,5.5,27.5,2.1,0.8,25.7,1.9,2.1,4.1,0.069,1.9,-0.5,1.4,2.4
0,35.1,6.3,13.1,0.484,4.3,8.6,0.508,2,2.5,2.9,5.2,1.9,16.7,2846,18.9,0.348,0.187,1.8,4.9,25.5,1.5,0.5,21.3,7.7,3.1,10.8,0.182,3.9,0.1,4,4.3
0,35.1,5.8,10.5,0.551,5.8,10.4,0.551,2.6,3.3,9.9,2.3,1.5,14.2,2845,19.4,0.001,0.319,9.6,16.4,10.4,1.1,2.4,17.6,6.9,3.9,10.9,0.183,1.8,0.5,2.3,3.1
0,35.1,7.3,16,0.459,6.6,13.6,0.486,5.3,7,3.6,2,2.2,20.7,2845,16.5,0.147,0.437,4.3,5.9,10.1,1.4,1.3,27.2,3.4,0.7,4.1,0.069,0.9,-2.2,-1.3,0.5
0,35.2,6.9,14.2,0.487,6.7,13.5,0.496,4,4.9,7.9,1.8,2.1,18,2007,18.9,0.043,0.346,5.8,13.5,9.1,1.3,1.8,24.2,3.6,3.3,6.9,0.165,1,-0.2,0.8,1.4
0,35.2,7.8,15,0.519,7.8,14.9,0.522,5.2,6.6,10,1.6,1.6,20.8,2358,26.5,0.009,0.438,10,16.6,8,2,6.7,25.2,7.2,3.2,10.4,0.212,4,0.8,4.8,4
0,35.2,7.5,17.4,0.43,5.8,12.6,0.458,4.1,4.8,3.6,6.1,2.7,20.8,2496,20.1,0.278,0.273,2.3,5.8,31.6,2.2,0.8,28.2,4.6,2.1,6.7,0.128,3.6,-0.2,3.4,3.3
0,35.2,4.9,10.9,0.454,4.1,8.5,0.479,1.2,2.1,6,11.7,3.9,11.9,2537,16.9,0.217,0.192,3.3,9.3,48,2.7,0.3,18.8,2.3,2.3,4.6,0.087,1,0,1,1.9
0,35.2,5.9,13.3,0.44,2.9,6.5,0.438,1.7,1.8,4.3,1.2,0.8,16.4,2711,15.7,0.511,0.136,2.7,7.1,5.6,1.1,0.3,19.7,5.8,2.4,8.1,0.144,2.5,-0.9,1.7,2.5
0,35.2,4.8,7.7,0.623,4.8,7.6,0.624,2.2,3.7,11.7,1,1.7,11.8,2783,17.5,0.002,0.488,13.2,19.5,4.4,0.9,2.4,14.5,5.9,4.1,10,0.172,0.7,-0.2,0.4,1.7
0,35.2,6.3,13.3,0.473,4.7,9.2,0.515,6,7.1,4.3,2.2,1.7,20.2,2818,20.1,0.312,0.534,2.8,7.1,10.9,1.8,0.3,23.2,8.3,1.9,10.2,0.173,3.2,-0.5,2.8,3.4
0,35.2,5.8,12.2,0.477,4,7.2,0.556,2.9,3.2,3.2,2.6,1.6,16.3,2819,15.2,0.41,0.26,2,5.5,12.3,1.2,0.7,20.2,5.1,2.9,7.9,0.135,1.5,-0.3,1.2,2.3
0,35.2,7.2,12.5,0.576,7.2,12.5,0.575,5,8.1,7,0.8,3.6,19.5,2849,17,0.001,0.649,8.2,11.9,4.6,0.6,1.1,25.5,3.1,1.6,4.7,0.079,-0.1,-1.8,-1.8,0.1
0,35.2,7.9,16,0.492,7.9,16,0.492,4.7,6,6,1.6,2.1,20.4,2889,19.3,0.001,0.374,7.8,10,8.8,0.9,3.2,27.3,4.4,1.9,6.3,0.105,1.4,-0.9,0.6,1.9
0,35.3,7.5,15.8,0.472,7.4,15.6,0.474,5.1,7.2,9.3,2.6,3,20.1,1802,20.4,0.012,0.457,6.7,15.2,14.9,0.8,4.7,28.9,1.4,3.5,4.9,0.131,0.6,1.7,2.3,2
0,35.3,5.5,13.9,0.392,3.3,7.6,0.435,1.6,1.8,3.7,7.4,2.8,14.7,1977,14.4,0.455,0.131,1.3,6,33.3,1.9,0.2,22.5,1.1,1,2.1,0.05,0.1,-1.3,-1.2,0.4
0,35.3,8.7,18.5,0.473,7.5,14.3,0.524,4.4,5.9,3.9,5.6,2.8,23.2,2084,17.4,0.228,0.319,1.3,6,26.8,1.6,1,29.1,1.5,1,2.5,0.058,0.6,-1.2,-0.6,0.7
0,35.3,9.1,20.8,0.437,5.7,11.4,0.501,8,9.3,4.3,9.3,4.8,29.6,2120,23.9,0.455,0.448,1.6,6.5,45.6,1.4,0.3,34.9,5.3,0.6,5.9,0.133,6.2,-2.3,3.9,3.1
0,35.3,8.8,18.4,0.475,7.1,14,0.508,5.2,6.4,3.1,4.4,2.8,24.3,2115,18,0.239,0.347,3,4.9,22.6,1.4,0.4,29.7,2.6,0.9,3.5,0.08,1.8,-1.9,-0.2,1
0,35.3,7.2,16.3,0.439,5.8,11.9,0.489,4.4,5.9,4.4,8.1,3.1,20.1,2221,21,0.272,0.358,2.5,6.8,36.9,2.9,1,26.5,4.1,2.3,6.4,0.139,3.1,0.5,3.6,3.2
0,35.3,7.8,18.9,0.415,5.2,10.8,0.48,2.8,3.5,4.1,5.1,2.1,21.1,2221,14.7,0.425,0.185,2.4,6.2,22.7,1.6,0.6,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8
0,35.3,5.6,11.4,0.495,5.6,11.4,0.497,1.5,3.3,11.1,2,1.9,12.8,2297,16.7,0.005,0.292,9.8,18.3,10.4,1.1,5.8,19.6,0.3,5.1,5.4,0.112,-1,2.4,1.3,1.9
0,35.3,7.1,17,0.418,5.2,11.1,0.464,2.9,3.6,3.4,5.5,2.2,19.1,2331,18.4,0.346,0.213,2.3,5.3,26.7,2.3,0.7,25.9,3.8,1.8,5.5,0.114,3,-0.3,2.7,2.8
0,35.3,7.6,16.7,0.458,7.2,15,0.48,3.1,4.9,9.6,3.9,2.5,18.8,2329,21.1,0.099,0.292,6.9,15.9,20.6,2.1,3.8,28.4,1.9,4.9,6.8,0.139,1.7,2.1,3.8,3.3
0,35.3,5.9,11.8,0.502,3.7,6.6,0.557,2.3,3,6.7,3.4,2.6,16.4,2474,16.1,0.436,0.257,2.3,10.6,16,0.7,0.5,19.8,3.9,1.1,5,0.098,2.2,-1.1,1.1,2
0,35.3,7.1,17.3,0.411,5.4,11.9,0.458,4.2,5.6,9.9,5.1,3.4,20.1,2544,15.7,0.313,0.322,5.2,15.1,25.1,1,1.5,28.7,-0.3,3.4,3.1,0.059,0.4,0.2,0.5,1.6
0,35.3,6.4,13.3,0.485,4.7,9.1,0.512,2.8,3.3,3.2,4.3,1.2,17.5,2650,16.2,0.311,0.247,1.1,5.1,19.1,1,1.1,20.2,5.4,1.9,7.3,0.132,1.3,-0.7,0.6,1.8
0,35.3,4.2,10,0.421,1.9,4.2,0.449,1.1,1.2,3.7,2.2,0.9,11.9,2646,10.5,0.583,0.121,2.2,5.9,8.6,1,0.7,14.5,3,1.5,4.5,0.082,-0.3,-0.5,-0.8,0.8
0,35.3,7.8,17.9,0.437,5,10.7,0.469,2.4,3.2,4.4,5.7,2.4,20.9,2649,15.6,0.404,0.177,2.4,7,25.1,1.3,1.4,26.4,1.5,2.8,4.3,0.078,1.5,-0.7,0.8,1.9
0,35.3,7.2,15.6,0.465,6.4,12.9,0.498,2.2,4.2,8.4,4.2,3,17.5,2683,17.7,0.17,0.272,5.8,13.6,20.9,1.8,3.9,26.7,-0.3,4.5,4.2,0.075,0.3,1.5,1.8,2.5
0,35.3,5.5,11.2,0.491,4.4,8,0.545,1.8,2.5,7.2,4.6,2.7,13.8,2752,14.7,0.28,0.226,4.1,11.4,22.1,1,0.2,19.4,2.6,4.8,7.4,0.13,0.4,1,1.3,2.3
0,35.3,6.4,12.7,0.506,6.1,11.3,0.537,3.7,5.1,7.7,4.3,2.6,16.9,2823,18.8,0.108,0.404,4.6,12.4,20,1.7,3.4,22.3,4.2,2.9,7.1,0.121,1.3,0.7,2.1,2.9
0,35.3,8.1,16.5,0.491,7.4,15,0.494,3.2,3.8,3.2,3.4,2.2,20.1,2825,18.2,0.091,0.229,3.5,5.4,18.6,1,0.4,27.4,5.3,2.4,7.6,0.13,1.7,-0.9,0.8,2
0,35.3,4.4,10.6,0.416,2.1,4.4,0.478,1.6,2,4.5,2.3,1.4,12.7,2859,12.9,0.581,0.187,2.6,7.1,10,2.8,0.8,15.7,3.1,2.3,5.4,0.09,0.1,0.3,0.4,1.7
0,35.3,5.5,12.2,0.455,4.8,10,0.479,2.2,2.9,4.2,2.3,1.1,14.1,2898,14.8,0.183,0.238,4.2,7.1,10.8,1.2,1,19.6,4,3,7,0.115,0.5,-0.2,0.3,1.7
0,35.3,5.4,12.8,0.419,4.7,10.9,0.428,1.9,2.5,6.3,4.3,2.3,13.3,2892,12.1,0.151,0.198,2.1,10.1,19.7,1.3,0.5,21.2,-0.7,2.9,2.1,0.035,-2.2,-0.2,-2.3,-0.3
0,35.4,6.5,16.1,0.403,4.5,10.5,0.426,3.7,4.5,4.9,2.3,2.4,18.7,1806,15.9,0.349,0.28,3,8.3,13.5,2,0.6,27.7,1,2.1,3.1,0.082,0.9,-0.6,0.3,1.1
0,35.4,6.1,13.4,0.456,5.2,10.9,0.475,3.5,4.2,4.4,4,2,16.8,2015,18,0.191,0.315,3.5,7.7,20.9,1.8,0.4,23,3.8,1,4.8,0.114,2.3,-0.3,2,2
0,35.4,8.3,19.1,0.433,8.1,18.5,0.436,2.7,3.4,9.1,4.7,2.7,19.5,2370,18.6,0.034,0.178,6.1,14.4,24.2,2,1.6,29.3,0.2,3.2,3.4,0.07,0.3,0.4,0.7,1.6
0,35.4,7.5,16.4,0.455,6.3,13.2,0.479,5,5.8,5.9,3.7,2.7,21.1,2408,19.7,0.197,0.352,4.8,9.4,19,1.5,1.3,27,4.8,1.3,6.1,0.122,3.4,-0.7,2.7,2.9
0,35.4,6.2,12.6,0.492,5.4,10,0.543,2.1,2.9,7.5,3.5,1.8,15.3,2617,16.3,0.207,0.231,7.7,11.5,14.7,1.5,2.1,19,3.7,2.9,6.6,0.122,0.5,0.4,0.9,1.9
0,35.4,5.1,11.1,0.456,2.7,5.3,0.509,1.9,2.5,6.2,2.5,1.7,14.4,2723,15.8,0.518,0.226,4.1,10.1,10.8,2.4,0.6,17.8,4.3,3.7,8,0.141,1.3,1,2.3,3
0,35.4,5,12.8,0.394,3.4,8.5,0.396,5.2,5.9,3.5,5.7,2.4,16.9,2758,18.6,0.336,0.462,1.5,5.8,29.3,1.7,0.2,23.5,7.1,4.2,11.3,0.198,3.1,0.5,3.6,3.9
0,35.4,6.2,12.3,0.505,6.2,12.2,0.508,3.2,5.2,8.7,4.2,2.4,15.7,2871,21,0.007,0.422,9,14.3,19,2.4,4.5,22.2,4.2,5.1,9.3,0.155,2.4,2.7,5.1,5.1
0,35.4,6.9,15.5,0.444,4.1,8.9,0.464,1.8,2.3,3.1,2.2,1.7,18.4,2868,14.3,0.425,0.147,1.5,4.7,10.2,1.3,1,22.6,3.5,3.2,6.7,0.112,0.9,-0.1,0.8,2
0,35.4,4.7,11.1,0.426,2.6,5.5,0.466,2,2.5,2.4,4.4,1.8,13.6,2903,13.4,0.5,0.223,1.2,3.8,20.6,1.3,0.1,17.9,4.7,-0.2,4.5,0.074,0.6,-1.7,-1.1,0.6
0,35.4,4.5,9.4,0.483,3.7,6.9,0.541,1.4,1.8,5.2,4,2.2,11.3,2906,12.8,0.266,0.19,5.5,8.8,18.9,1.1,1.6,16.2,2.4,3.8,6.2,0.103,-0.1,0.9,0.8,2
0,35.4,5.4,12.2,0.446,4.5,9.5,0.47,2.1,2.5,4,6.5,2.7,14,2901,15.4,0.222,0.209,2.7,6.6,29,2.2,0.8,20.8,2.2,3.5,5.7,0.094,0.4,0.4,0.8,2
0,35.5,6.3,15.1,0.417,4.8,10.5,0.453,6.5,7.4,3.6,2.4,2,20.6,1633,17,0.303,0.491,2,5.8,11.2,1.4,0.3,25.3,3.2,1,4.2,0.123,1,-1.4,-0.4,0.6
0,35.5,4.5,12,0.376,3,6.9,0.428,3,3.7,3.6,4.5,1.8,13.6,1810,15.1,0.423,0.307,1.7,6,21.1,2,0.1,20.5,2.7,0.9,3.6,0.097,0.8,-0.5,0.3,1
0,35.5,7.9,16.5,0.477,5.2,9.9,0.523,2.8,3.2,4,4.8,2.3,21.2,1704,18.3,0.399,0.193,2.5,6.5,20.3,1.9,0.7,24.8,3.1,1.5,4.6,0.129,2.7,-0.7,2,1.7
0,35.5,8.7,19.3,0.452,7.9,16.8,0.47,6.9,8.3,7.6,2.8,2.8,25.2,1774,21.2,0.13,0.431,5.2,12.4,14.3,1.2,1.3,32.5,2.8,1.9,4.7,0.127,2.4,-1,1.4,1.5
0,35.5,6,15,0.401,3.8,9.5,0.402,2.8,3.8,5.2,3.3,2,17.1,2452,15.6,0.369,0.253,3.2,8.5,16.2,2.3,0.7,24.5,1.6,4,5.5,0.108,0.7,1.2,1.9,2.4
0,35.5,7.1,15.5,0.454,5,10.2,0.489,2.6,3.1,3.7,3.9,1.9,18.8,2127,18.4,0.346,0.2,2.9,6.1,19.7,1.2,0.5,24.9,4.4,2.1,6.4,0.145,3.1,-1,2.1,2.2
0,35.5,9.2,18.6,0.493,8.6,16.9,0.511,5.3,7,10.3,1.9,2,24.3,2164,25,0.095,0.379,6.4,16.1,10,1.8,4.7,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2
0,35.5,7.6,16.4,0.462,5.1,10.4,0.492,4,4.7,2.7,7.8,2.9,21.6,2447,18.8,0.365,0.284,1.3,4.5,34.1,1.7,0.3,26.9,4.5,3,7.6,0.148,3.2,-0.7,2.4,2.7
0,35.5,4.6,11,0.416,4.1,9.5,0.428,2.6,3.4,4.3,6.6,3,12.2,2557,13.1,0.132,0.314,2.9,7.2,29.8,2.1,0.2,20,0.4,2.1,2.5,0.047,-1.1,-0.1,-1.2,0.5
0,35.5,5.5,10.5,0.526,5.4,10.2,0.536,2.1,2.9,6.9,6.2,2.3,13.3,2874,17.3,0.035,0.279,6.3,10.8,24.9,1,2.1,17.9,5.9,3,8.9,0.149,1.4,1.4,2.8,3.5
0,35.5,7.1,16.1,0.443,5.9,12,0.494,2.7,3.4,4,4.7,2,18.2,2554,16.4,0.258,0.209,2.8,6.9,24,1,0.2,26.3,2.5,1.8,4.2,0.08,1.2,-1.5,-0.3,1.1
0,35.5,5.4,12.3,0.436,4.5,9.6,0.463,3.5,4.8,3.1,9.6,2.5,15.2,2665,18.5,0.221,0.392,1.6,4.7,43,1.7,0.3,20.6,6,1,7,0.126,3,-0.9,2.2,2.8
0,35.5,6.7,16,0.419,5.8,12.6,0.462,2.1,3.9,6.8,3.3,2.6,16.4,2730,14.1,0.215,0.244,3.9,10.4,15,1.9,3.2,24.5,-1.4,2.5,1.1,0.02,-0.9,0.1,-0.8,0.8
0,35.5,6.5,14.4,0.453,6.5,14.4,0.453,3.9,4.9,7,2,2.2,17,2877,15.6,0.001,0.336,6.6,11.2,10,1,0.6,23.9,3.6,0,3.6,0.059,-0.3,-2.5,-2.9,-0.6
0,35.5,6.8,14.9,0.455,6.6,14.1,0.466,3.8,4.4,3.6,4,2.7,17.6,2772,16.8,0.058,0.293,3.3,5.8,22.2,2,0.5,25.7,3.8,4.4,8.1,0.141,0.5,0.7,1.2,2.3
0,35.5,7.6,16.2,0.468,6.6,13.4,0.492,3.1,3.6,5,1.5,1.3,19.2,2803,16.3,0.173,0.22,3.7,8.2,7.7,1.2,0.5,25.3,2.5,2.1,4.6,0.078,0.4,-1.2,-0.8,0.8
0,35.5,4.4,10.3,0.428,2.6,5.5,0.477,2.2,2.7,5.1,2.7,1.2,12.7,2839,13.6,0.466,0.263,1.6,8.3,11.5,1.6,1,16.6,4.2,3.8,8,0.135,0.1,1.1,1.2,2.3
0,35.5,5.9,13.3,0.448,4.2,9.1,0.463,3,3.6,3.4,6.3,2.4,16.6,2839,17,0.318,0.268,1.3,5.5,29.2,1.8,0.6,21.6,5.5,4.6,10.1,0.171,1.7,1.1,2.8,3.5
0,35.5,7.5,15.2,0.491,5.5,9.4,0.59,3.3,4.2,7,3.8,1.9,20.2,2837,17.9,0.383,0.274,3.3,10.4,15.7,1.3,2.2,22.6,5,2.3,7.2,0.123,1.8,-0.3,1.5,2.5
0,35.5,6.4,14,0.457,6.1,12.8,0.477,4.1,5.8,8.2,3.4,3,17.2,2873,19,0.087,0.414,6.6,13.5,16.6,2.3,5.9,25,1.2,4.6,5.8,0.097,0.5,2.5,3,3.7
0,35.5,5.2,11.8,0.444,4.2,9.1,0.466,2.2,3,3,6.5,2.2,13.7,2872,15.9,0.228,0.259,1.3,5.1,28,2.6,0.5,19.4,3.4,3.2,6.6,0.111,0.7,0.5,1.2,2.3
0,35.5,5.6,12.5,0.449,3.9,8.3,0.471,2.3,2.8,3.5,4.4,2.6,15.3,2913,13.9,0.34,0.227,1.4,5.6,19.4,1.6,0.6,20.9,2.3,1.8,4.2,0.069,0.1,-0.6,-0.5,1.1
0,35.6,5,11.3,0.44,3.4,7.3,0.464,1.6,1.8,4,2.5,1.5,13,1603,11.7,0.349,0.16,2.6,6.9,12.2,1.3,0.3,18,1.3,1.5,2.8,0.083,-0.9,-0.1,-1,0.4
0,35.6,10.3,18.3,0.56,8.3,13.4,0.617,6.5,7.1,6.7,5,3.3,29.1,1672,25.9,0.267,0.387,1.2,10.5,24.5,1,3.4,30.7,4.7,2.1,6.8,0.194,6,1.2,7.1,3.9
0,35.6,5.5,12.1,0.456,4.6,9.5,0.483,4.3,5.9,4.4,2.7,2.2,16.3,1956,13.8,0.218,0.49,2.9,7.2,13.1,0.9,0.3,22.1,2,1.4,3.4,0.082,-0.3,-1.1,-1.4,0.3
0,35.6,5.7,14,0.407,4.1,9.6,0.428,3.3,3.9,3.1,4.3,2.1,16.3,2494,13.7,0.314,0.277,1.5,5,20.5,1.5,0.8,22.6,2,1.1,3.1,0.059,0.1,-0.9,-0.8,0.8
0,35.6,4.6,10.2,0.454,3.4,7.1,0.481,2,3.2,6.1,5.5,1.9,12.4,2209,17.6,0.305,0.31,2.8,9.6,23.7,2.6,1,17.7,3.1,4.2,7.3,0.158,1.5,2.5,4,3.3
0,35.6,7.2,13.5,0.534,7.1,13.2,0.539,4.4,5.5,8.4,3.2,1.9,18.9,2351,21.6,0.018,0.407,7.4,13.1,15.2,0.6,3,22.1,6.4,2.1,8.4,0.172,3.3,0.1,3.4,3.2
0,35.6,4.2,10.8,0.386,2.3,6,0.383,1.8,2.2,3.4,6.8,2.7,12,2706,13.1,0.448,0.204,1.7,5.2,32.5,1.9,0.6,18.2,2.1,1.9,4.1,0.072,-0.5,-0.4,-0.8,0.8
0,35.6,6.3,13.2,0.476,4.2,7.7,0.539,2.1,2.5,5,2,2,16.8,2386,14.6,0.415,0.189,4.2,7.9,8,2.7,2,19.5,1.8,2.9,4.7,0.094,-0.3,0.7,0.4,1.5
0,35.6,7.2,16.5,0.436,7.2,16.4,0.439,5,6.5,9.6,2.4,2.9,19.4,2459,18.8,0.006,0.392,7.1,15.5,13,1.1,5.6,28.1,0.5,4.1,4.7,0.091,-0.4,1.2,0.8,1.7
0,35.6,6.1,13.7,0.447,6.1,13.7,0.447,2.9,4.7,10.9,0.9,1.7,15.1,2600,16.3,0.001,0.342,11.5,17.5,4.3,1.2,3.6,21.8,0.9,3.1,4,0.074,-0.7,-1.3,-2,0
0,35.6,3.2,7.6,0.416,1.6,3.6,0.427,1.1,1.3,6.2,8.7,2.3,9,2886,16.9,0.523,0.17,3.4,9.9,34.7,2.9,1,13.5,4.6,3.9,8.5,0.141,1.6,1.9,3.6,4
0,35.6,7,16.4,0.427,4.8,10.4,0.459,4.6,5.4,4.4,5.2,2.1,20.9,2885,20.8,0.368,0.329,2.1,6.8,25.7,2.2,1.1,26.5,6.3,3.6,9.9,0.165,3.5,0.5,4,4.3
0,35.6,8.8,17.6,0.5,8.8,17.5,0.502,3.5,4.8,11.1,1.4,2,21,2919,22.7,0.003,0.273,11.9,18.1,7.5,1.3,3.2,27.5,4.8,2.9,7.7,0.127,2.8,-1.2,1.6,2.6
